Instrument_Token,Symbol,Series,instrumenttype,issuedcapital,permittedtotrade,Price_Range,normalmarketstatus,normalmarketeligibility,oddlotmarketstatus,oddlotmarketeligibility,spotmarketstatus,spotmarketeligibility,auctionmarketstatus,auctionmarketeligibility,callauction1marketstatus,callauction1marketeligibility,callauction2marketstatus,callauction2marketeligibility,boardlotquantity,ticsize,Name,survind,issuestartdate,interestpaymentdate,maturitydate,freezepercent,listingdate,expulsiondate,readmissiondate,expirydate,recorddate,nodeliverystartdate,nodeliveryenddate,participantinmarketindex,aon,minimumfill,settlementtype,bookclosurestartdate,bookclosureenddate,dividend,rights,bonus,interest,agm,egm,marketmakerspread,marketmakerminquantity,ssec,remark,localupdatedatetime,deleteflag,Face_Value,ISIN,Is_Relevant_Series_EQ_BE_BZ,Avg_Traded_Value,Avg_Traded_Value_Lakhs,Avg_Traded_Volume,Avg_Close_Price,Days_Data_Available,Has_Complete_3Day_Data,Variance_Percent,Is_FO_Stock,FO_Category,Price_Band_Percent,Category
10386,IMF24RFGD,MF,4,2.18230700000000E+06,0,10.86-13.26,3,0,3,0,3,0,3,0,3,0,3,0,1,1,IDBIAMC - IMF24RFGD,0,1124409600,0,0,32700,1124409600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1340475764,Y,1000,INF397L01IS3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.95,Only Delivery
10387,IMF24RFGR,MF,4,3.10632230000000E+07,0,10.80-13.18,3,0,3,0,3,0,3,0,3,0,3,0,1,1,IDBIAMC - IMF24RFGR,0,1124409600,0,0,32700,1124409600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1340475764,Y,1000,INF397L01IT1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.92,Only Delivery
897,IMFFM30ADD,MF,4,3.50000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30ADD,0,1199232000,0,0,32700,1199232000,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K016M1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
900,IMFFM30ADG,MF,4,1.07009717000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30ADG,0,1199232000,0,0,32700,1199232000,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K017M9,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
903,IMFFM30ARD,MF,4,8.00000000000000E+02,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30ARD,0,1199232000,0,0,32700,1199232000,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K014M6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
906,IMFFM30ARG,MF,4,4.00730000000000E+06,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30ARG,0,1199232000,0,0,32700,1199232000,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K015M3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1332,IMFFM30CDG,MF,4,1.10338600000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30CDG,0,1202601600,0,0,32700,1202601600,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K015N1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1351,IMFFM30CRD,MF,4,1.00000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30CRD,0,1202601600,0,0,32700,1202601600,0,0,0,1303948800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1304874632,Y,1000,INF205K012N8,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1352,IMFFM30CRG,MF,4,1.00080000000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30CRG,0,1202601600,0,0,32700,1202601600,0,0,0,1303948800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,REDEMPTION,1304874632,Y,1000,INF205K013N6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1737,IMFFM30DDG,MF,4,2.07338100000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30DDG,0,1205366400,0,0,32700,1205366400,0,0,0,1305676800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1306602244,Y,1000,INF205K019N3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1740,IMFFM30DRD,MF,4,6.50000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30DRD,0,1205366400,0,0,32700,1205366400,0,0,0,1305676800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1306602244,Y,1000,INF205K016N9,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1743,IMFFM30DRG,MF,4,7.60000000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM30DRG,0,1205366400,0,0,32700,1205366400,0,0,0,1305676800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1306602244,Y,1000,INF205K017N7,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1929,IMFFM31ADD,MF,4,1.00000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31ADD,0,1205971200,0,0,32700,1205971200,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K012O6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1930,IMFFM31ADG,MF,4,2.00393000000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31ADG,0,1205971200,0,0,32700,1205971200,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K013O4,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1931,IMFFM31ARD,MF,4,1.09450000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31ARD,0,1205971200,0,0,32700,1205971200,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K010O0,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1932,IMFFM31ARG,MF,4,6.07000000000000E+05,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31ARG,0,1205971200,0,0,32700,1205971200,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K011O8,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
2280,IMFFM31BDG,MF,4,1.86514964000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31BDG,0,1206576000,0,0,32700,1206576000,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K017O5,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
2281,IMFFM31BRD,MF,4,1.99100000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31BRD,0,1206576000,0,0,32700,1206576000,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K014O2,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
2282,IMFFM31BRG,MF,4,2.51490000000000E+05,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31BRG,0,1206576000,0,0,32700,1206576000,0,0,0,1304640000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1305737558,Y,1000,INF205K015O9,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3609,IMFFM31DDG,MF,4,6.21876000000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31DDG,0,1213920000,0,0,32700,1213920000,0,0,0,1340150400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1341076843,Y,1000,INF205K015P6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3610,IMFFM31DRD,MF,4,5.00000000000000E+02,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31DRD,0,1213920000,0,0,32700,1213920000,0,0,0,1340150400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1341076843,Y,1000,INF205K012P3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3611,IMFFM31DRG,MF,4,1.75990000000000E+05,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM31DRG,0,1213920000,0,0,32700,1213920000,0,0,0,1340150400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1341076843,Y,1000,INF205K013P1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3820,IMFFM32ADG,MF,4,1.56093100000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32ADG,0,1215043200,0,0,32700,1215043200,0,0,0,1309910400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310838614,Y,1000,INF205K019Q6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3823,IMFFM32ARG,MF,4,5.86200000000000E+06,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32ARG,0,1215043200,0,0,32700,1215043200,0,0,0,1309910400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310838614,Y,1000,INF205K017Q0,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3886,IMFFM32BDD,MF,4,5.00000000000000E+02,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32BDD,0,1215302400,0,0,32700,1215302400,0,0,0,1309651200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310748843,Y,1000,INF205K012R9,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3887,IMFFM32BDG,MF,4,1.10007100000000E+08,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32BDG,0,1215302400,0,0,32700,1215302400,0,0,0,1309651200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310748843,Y,1000,INF205K013R7,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3888,IMFFM32BRD,MF,4,4.00000000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32BRD,0,1215302400,0,0,32700,1215302400,0,0,0,1309651200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310748843,Y,1000,INF205K010R3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
3889,IMFFM32BRG,MF,4,1.34549900000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32BRG,0,1215302400,0,0,32700,1215302400,0,0,0,1309651200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1310748843,Y,1000,INF205K011R1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4240,IMFFM32CDG,MF,4,4.10644500000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32CDG,0,1217721600,0,0,32700,1217721600,0,0,0,1311984000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1313082175,Y,1000,INF205K017R8,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4241,IMFFM32CRD,MF,4,9.90000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32CRD,0,1217721600,0,0,32700,1217721600,0,0,0,1311984000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1313082175,Y,1000,INF205K014R5,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4242,IMFFM32CRG,MF,4,1.00425000000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32CRG,0,1217721600,0,0,32700,1217721600,0,0,0,1311984000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1313082175,Y,1000,INF205K015R2,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4541,IMFFM32DDD,MF,4,5.45000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32DDD,0,1220140800,0,0,32700,1220140800,0,0,0,1314403200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1315505257,Y,1000,INF205K010S1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4542,IMFFM32DDG,MF,4,2.69560220000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32DDG,0,1220140800,0,0,32700,1220140800,0,0,0,1314403200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1315505257,Y,1000,INF205K011S9,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4543,IMFFM32DRD,MF,4,4.12000000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32DRD,0,1220140800,0,0,32700,1220140800,0,0,0,1314403200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1315505257,Y,1000,INF205K018R6,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4544,IMFFM32DRG,MF,4,1.30050290000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32DRG,0,1220140800,0,0,32700,1220140800,0,0,0,1314403200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1315505257,Y,1000,INF205K019R4,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4762,IMFFM32EDD,MF,4,1.00000000000000E+03,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32EDD,0,1222214400,0,0,32700,1222214400,0,0,0,1316217600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1317315210,Y,1000,INF205K014S3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4767,IMFFM32EDG,MF,4,9.99021000000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32EDG,0,1222214400,0,0,32700,1222214400,0,0,0,1316217600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1317315210,Y,1000,INF205K015S0,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4768,IMFFM32ERD,MF,4,2.05000000000000E+04,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM32ERD,0,1222214400,0,0,32700,1222214400,0,0,0,1316217600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1317315210,Y,1000,INF205K012S7,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
4769,IMFFM32ERG,MF,4,5.18540000000000E+05,0,8.11-9.91,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC IMFFM32ERG,0,1222214400,0,0,32700,1222214400,0,0,0,1316217600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1317315210,Y,1000,INF205K013S5,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.99,Only Delivery
5254,IMFFM33BDG,MF,4,2.05489370000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM33BDG,0,1223164800,0,0,32700,1223164800,0,0,0,1335657600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1336758084,Y,1000,INF205K013U1,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
5259,IMFFM33BRG,MF,4,1.22800000000000E+06,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM33BRG,0,1223164800,0,0,32700,1223164800,0,0,0,1335657600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1336758084,Y,1000,INF205K011U5,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
7221,IMFFM33DDG,MF,4,9.81270870000000E+07,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM33DDG,0,1229644800,0,0,32700,1229644800,0,0,0,1338940800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1339866929,Y,1000,INF205K011V3,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
7222,IMFFM33DRG,MF,4,1.92820000000000E+06,0,9.00-11.00,3,0,3,0,3,0,3,0,3,0,3,0,1,1,RELIGARAMC - IMFFM33DRG,0,1229644800,0,0,32700,1229644800,0,0,0,1338940800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV/REDEMPTION,1339866929,Y,1000,INF205K019U8,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
752989,INA$,SM,0,2.20343000000000E+08,2,145.15-217.65,6,1,2,0,2,0,2,1,2,0,2,0,500,5,INSOLATION ENERGY LIMITED,0,1446854400,0,0,2501,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1814,500,5,,1446754982,N,100,INE0LGX01024,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,19.98,Only Delivery
754191,INANI$,AF,0,1.86000000000000E+07,2,17.82-21.78,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INANI MARBLES & INDUSTRIE,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754953,N,200,INE635D01027,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
754690,INANISEC$,AF,0,4.55770000000000E+06,2,22.32-27.28,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INANI SECURITIES LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754955,N,1000,INE224C01014,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
753374,INCAP$,AF,0,4.65320000000000E+06,2,96.35-117.75,1,0,2,0,2,0,2,1,2,0,2,0,1,5,INCAP LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754976,N,1000,INE437C01012,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
8216,INCRED,N1,2,5.21273000000000E+05,0,840.01-1260.01,3,0,3,0,3,0,3,0,3,0,3,0,1,1,SEC RE NCD 0% SR.I,0,1329955200,0,0,32700,1329955200,0,0,0,1349308800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,COMP. SCHM. OF ARRNGNT.,1350235676,Y,100000,INE945W07381,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
11477,INCREDFIN,N1,2,5.21273000000000E+05,0,860.00-1290.01,3,0,3,0,3,0,3,0,3,0,3,0,1,1,SEC RE NCD 0% SR.I,0,1350000000,0,0,32700,1350000000,0,0,0,1359849600,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,INT PAYMENT/REDEMPTION,1361038174,Y,100000,INE945W07381,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
754441,INDAG$,AF,0,2.62500000000000E+07,2,115.15-140.70,1,0,2,0,2,0,2,1,2,0,2,0,1,5,INDAG RUBBER LTD.,0,1446854400,0,0,29773,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754976,N,200,INE802D01023,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.99,Only Delivery
4426,INDAIRYSPE,EQ,0,6.10000000000000E+06,1,0.84-1.26,1,0,2,0,2,0,2,0,1,0,1,0,100,1,INDIANA DAIRY SPEC. LTD,0,526867200,0,0,32700,526867200,0,0,531705600,0,531705600,534038400,0,1,1,1,533865600,535507200,1,0,0,0,0,0,0,0,1,DIVIDEND - 26.20%,1446741375,N,1000,INE158101019,True,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
5749,INDAL,BE,0,7.11119820000000E+07,0,130.90-196.30,3,0,3,0,3,0,3,0,3,0,3,0,1,5,INDIAN ALUMINIUM CO LTD.,0,591580800,0,0,8595,591580800,0,0,676857600,0,676857600,677635200,0,1,1,1,677980800,679104000,1,0,0,0,0,0,0,0,1,AGM/DIVIDEND- 40%,1340475764,Y,1000,INE249A01015,True,0.0,0.0,0.0,,0,False,100.0,False,not_fo,19.99,Only Delivery
1506,INDBIOFOOD,EQ,0,2.20800000000000E+07,1,0.80-1.20,1,0,2,0,2,0,2,0,1,0,1,0,100,1,INDO BIOTECH FOODS LTD.,0,484531200,0,0,32700,0,0,0,598838400,0,598838400,600566400,0,1,1,1,600825600,601689600,0,0,0,0,0,0,0,0,1,AGM,1446741375,N,1000,INE159001010,True,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
753448,INDBNK$,AF,0,1.00000000000000E+07,2,34.24-41.85,1,0,2,0,2,0,2,1,2,0,2,0,1,1,IND BANK HOUSING LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754949,N,1000,INE969D01012,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
754021,INDCEMCAP$,AF,0,2.17062000000000E+07,2,15.12-18.48,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INDIA CEMENTS CAPITAL LTD,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754952,N,1000,INE429D01017,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
753703,INDCTST$,AF,0,4.01725400000000E+06,2,56.70-69.30,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INDUCTO STEEL LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754950,N,1000,INE146H01018,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
753655,INDERGR$,AF,0,5.06100000000000E+06,2,29.06-35.51,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INDERGIRI FINANCE LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754950,N,1000,INE628F01019,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.99,Only Delivery
753625,INDGELA$,AF,0,7.09230000000000E+06,2,286.60-350.25,1,0,2,0,2,0,2,1,2,0,2,0,1,5,INDIA GELATINE & CHEMICAL,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754976,N,1000,INE342D01012,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,9.99,Only Delivery
11541,INDGYPSUM,RV,0,3.00290000000000E+06,0,71.20-106.80,3,0,3,0,3,0,3,0,3,0,3,0,1,5,INDIA GYPSUM LTD,0,778291200,0,0,5000,778291200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1340475764,Y,1000,INE561A01013,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
753602,INDIAHOME$,AF,0,1.42817550000000E+07,2,32.80-40.09,1,0,2,0,2,0,2,1,2,0,2,0,1,1,INDIA HOME LOAN LTD.,0,1446854400,0,0,32700,1446854400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754950,N,1000,INE274E01015,False,0.0,0.0,0.0,,0,False,100.0,False,not_fo,10.0,Only Delivery
1524,INDIALEASE,EQ,0,1.02200000000000E+07,1,9.64-14.46,1,0,2,0,2,0,2,0,1,0,1,0,100,1,INDIA LEASE DEVELOPMENT L,0,484531200,0,0,32700,0,0,0,640569600,0,640569600,642902400,0,1,1,1,642816000,643161600,1,0,0,0,0,0,0,0,1,INTERIM DIVIDEND-15%....,1446741375,N,1000,INE162101013,True,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
8673,INDIANACRY,BE,0,1.02301067000000E+08,1,2.40-3.60,1,0,2,0,2,0,2,0,1,0,1,0,1,1,INDIANACRYLICS-ROLL SETT,0,653270400,0,0,32700,653270400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741376,N,1000,INE862B01013,True,0.0,0.0,0.0,,0,False,100.0,False,not_fo,20.0,Only Delivery
